0.7857142857142857,0.14285714285714285,0.32857142857142857,0.5,0.14285714285714285,0.014285714285714285,0.15384615384615385,0.02857142857142857,0.15384615384615385,0.2857142857142857,0.4230769230769231,1
0.7115384615384616,0.23076923076923078,0.23076923076923078,0.45454545454545453,0.1346153846153846,0.038461538461538464,0.18181818181818182,0.038461538461538464,0.2727272727272727,0.28846153846153844,0.45454545454545453,0
0.9504950495049505,0.3234323432343234,0.3201320132013201,0.8737864077669902,0.1716171617161716,0.052805280528052806,0.20388349514563106,0.066006600660066,0.18446601941747573,0.33003300330033003,0.3106796116504854,1
0.8255813953488372,0.27906976744186046,0.13953488372093023,0.19607843137254902,0.12790697674418605,0.06976744186046512,0.0392156862745098,0.046511627906976744,0.058823529411764705,0.2441860465116279,0.39215686274509803,0
0.9006622516556292,0.304635761589404,0.32450331125827814,-18.0,0.2052980132450331,0.046357615894039736,-6.5,0.0728476821192053,-7.0,0.423841059602649,-9.5,1
0.9452554744525548,0.4051094890510949,0.19708029197080293,-3.9473684210526314,0.20802919708029197,0.058394160583941604,-1.368421052631579,0.05474452554744526,-1.2105263157894737,0.3248175182481752,-1.9473684210526316,1
0.8951048951048951,0.34265734265734266,0.23776223776223776,0.6470588235294118,0.16083916083916083,0.055944055944055944,0.1568627450980392,0.06293706293706294,0.13725490196078433,0.32167832167832167,0.5294117647058824,1
0.75,0.21666666666666667,0.25,0.5454545454545454,0.15,0.03333333333333333,0.18181818181818182,0.05,0.13636363636363635,0.35,0.36363636363636365,0
0.9299065420560748,0.40186915887850466,0.27102803738317754,2.2962962962962963,0.21962616822429906,0.06074766355140187,0.5555555555555556,0.06542056074766354,0.48148148148148145,0.3598130841121495,0.7777777777777778,1
0.9261083743842364,0.22167487684729065,0.35467980295566504,0.4482758620689655,0.1625615763546798,0.04433497536945813,0.10344827586206896,0.059113300492610835,0.11494252873563218,0.3251231527093596,0.5402298850574713,1
0.9327354260089686,0.3721973094170404,0.13901345291479822,0.2727272727272727,0.18834080717488788,0.07174887892376682,0.049586776859504134,0.053811659192825115,0.06611570247933884,0.2914798206278027,0.512396694214876,1
0.8148148148148148,0.2962962962962963,0.18518518518518517,0.42857142857142855,0.1728395061728395,0.06172839506172839,0.023809523809523808,0.04938271604938271,0.023809523809523808,0.37037037037037035,0.21428571428571427,1
0.9032258064516129,0.432258064516129,0.18064516129032257,9.0,0.2129032258064516,0.05161290322580645,3.0,0.06451612903225806,2.75,0.4129032258064516,3.0,0
0.845360824742268,0.25773195876288657,0.28865979381443296,0.6666666666666666,0.16494845360824742,0.041237113402061855,0.12121212121212122,0.05154639175257732,0.12121212121212122,0.35051546391752575,0.48484848484848486,0
0.7727272727272727,0.25757575757575757,0.21212121212121213,0.35,0.13636363636363635,0.045454545454545456,0.075,0.06060606060606061,0.05,0.3939393939393939,0.25,1
0.8125,0.275,0.3,0.3877551020408163,0.175,0.05,0.08163265306122448,0.0625,0.061224489795918366,0.3875,0.22448979591836735,1
0.7972972972972973,0.17567567567567569,0.2972972972972973,0.6,0.17567567567567569,0.04054054054054054,0.08571428571428572,0.05405405405405406,0.11428571428571428,0.43243243243243246,0.4857142857142857,1
0.8936170212765957,0.3333333333333333,0.2765957446808511,-0.8888888888888888,0.15602836879432624,0.03546099290780142,-0.3611111111111111,0.04964539007092199,-0.4166666666666667,0.2978723404255319,-0.4722222222222222,0
